,N,Method,$\hat{\mathbb{P}}$
213,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99644
214,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99719
215,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99726
216,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97527
217,1800.0,SAIS-ScenarioApproxImportanceSampling,0.99031
218,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99212
219,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99416
220,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99386
221,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9941
222,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99604
223,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99647
224,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99666
225,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99739
226,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99802
227,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99731
228,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98576
229,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98537
230,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98886
231,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99259
232,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99289
233,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9961
234,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99432
235,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99574
236,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99659
237,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99652
238,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99677
239,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99768
240,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98372
241,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98354
242,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99088
243,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99163
244,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99289
245,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9941
246,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99593
247,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99671
248,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99746
249,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99729
250,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99753
251,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99744
252,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98297
253,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98556
254,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98915
255,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99293
256,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99165
257,4200.0,SAIS-ScenarioApproxImportanceSampling,0.994
258,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99479
259,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99563
260,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99519
261,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99736
262,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99604
263,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99678
264,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98448
265,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98742
266,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98898
267,3000.0,SAIS-ScenarioApproxImportanceSampling,0.991
268,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99196
269,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99552
270,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99517
271,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99557
272,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99613
273,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99614
274,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99776
275,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99713
276,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97688
277,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98782
278,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98905
279,3000.0,SAIS-ScenarioApproxImportanceSampling,0.98795
280,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99495
281,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99507
282,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99634
283,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99629
284,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99703
285,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9957
286,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99727
287,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99672
288,1200.0,SAIS-ScenarioApproxImportanceSampling,0.9856
289,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98385
290,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99267
291,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99323
292,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99525
293,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99427
294,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99531
295,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99733
296,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99662
297,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99648
298,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99701
299,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99753
300,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97533
301,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98081
302,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99017
303,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99268
304,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99386
305,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99349
306,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99565
307,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99651
308,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9961
309,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99698
310,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99723
311,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99626
312,1200.0,SAIS-ScenarioApproxImportanceSampling,0.9782
313,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98849
314,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99006
315,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99217
316,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99303
317,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99409
318,4800.0,SAIS-ScenarioApproxImportanceSampling,0.9958
319,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99566
320,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99659
321,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99702
322,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99651
323,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99746
324,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98183
325,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98578
326,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98963
327,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99351
328,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99394
329,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99354
330,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99532
331,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99649
332,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9955
333,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9966
334,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99716
335,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99627
336,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98196
337,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98417
338,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99001
339,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99237
340,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99484
341,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99457
342,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99373
343,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99485
344,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99638
345,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99637
346,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99616
347,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99831
348,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98376
349,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98512
350,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98916
351,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99321
352,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99375
353,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99468
354,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99645
355,5400.0,SAIS-ScenarioApproxImportanceSampling,0.9965
356,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99557
357,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99582
358,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99821
359,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9974
360,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97737
361,1800.0,SAIS-ScenarioApproxImportanceSampling,0.9882
362,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99268
363,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99234
364,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99389
365,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99565
366,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99456
367,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99553
368,6000.0,SAIS-ScenarioApproxImportanceSampling,0.9957
369,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99667
370,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99667
371,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99638
372,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97749
373,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98513
374,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99237
375,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99127
376,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99376
377,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99376
378,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99512
379,5400.0,SAIS-ScenarioApproxImportanceSampling,0.995
380,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99562
381,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99641
382,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99607
383,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99676
384,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97743
385,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98811
386,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98919
387,3000.0,SAIS-ScenarioApproxImportanceSampling,0.98994
388,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99391
389,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99416
390,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99598
391,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99536
392,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99659
393,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99702
394,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99719
395,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99689
396,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97812
397,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98579
398,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98961
399,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99035
400,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99462
401,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99544
402,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99437
403,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99604
404,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99595
405,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99662
406,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99708
407,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99761
408,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98132
409,1800.0,SAIS-ScenarioApproxImportanceSampling,0.9857
410,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98869
411,3000.0,SAIS-ScenarioApproxImportanceSampling,0.991
412,3600.0,SAIS-ScenarioApproxImportanceSampling,0.9931
413,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99471
414,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99498
415,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99595
416,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99621
417,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99588
418,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99726
419,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99781
420,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98337
421,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98638
422,2400.0,SAIS-ScenarioApproxImportanceSampling,0.9918
423,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99249
424,3600.0,SAIS-ScenarioApproxImportanceSampling,0.9934
425,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99483
426,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99502
427,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99521
428,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99684
429,6600.0,SAIS-ScenarioApproxImportanceSampling,0.996
430,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99759
431,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99708
432,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97671
433,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98798
434,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99146
435,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99324
436,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99441
437,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99584
438,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99457
439,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99676
440,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99675
441,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99642
442,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99776
443,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99703
444,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98368
445,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98778
446,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99019
447,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99155
448,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99529
449,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99557
450,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99579
451,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99617
452,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99579
453,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9967
454,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99689
455,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99712
456,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97803
457,1800.0,SAIS-ScenarioApproxImportanceSampling,0.9871
458,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98952
459,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99192
460,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99465
461,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99244
462,4800.0,SAIS-ScenarioApproxImportanceSampling,0.9953
463,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99671
464,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99666
465,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9964
466,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99737
467,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99775
468,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98136
469,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98905
470,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98699
471,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99187
472,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99419
473,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99446
474,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99509
475,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99493
476,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99673
477,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9962
478,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99683
479,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99726
480,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98198
481,1800.0,SAIS-ScenarioApproxImportanceSampling,0.99025
482,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99062
483,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99195
484,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99353
485,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99421
486,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99428
487,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99489
488,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99688
489,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99658
490,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99702
491,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99686
492,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98103
493,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98939
494,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98771
495,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99132
496,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99377
497,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99508
498,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99536
499,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99549
500,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99656
501,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99596
502,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99762
503,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99629
504,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97922
505,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98862
506,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98977
507,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99369
508,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99362
509,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9939
510,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99519
511,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99554
512,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99561
513,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99744
514,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99708
515,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99651
516,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98054
517,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98766
518,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98772
519,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99371
520,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99437
521,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99421
522,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99548
523,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99535
524,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99661
525,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9961
526,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99647
527,7800.0,SAIS-ScenarioApproxImportanceSampling,0.9968
528,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97891
529,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98339
530,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98983
531,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99379
532,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99391
533,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99432
534,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99451
535,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99584
536,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99626
537,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99643
538,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99598
539,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99681
540,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97504
541,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98827
542,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99166
543,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99341
544,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99427
545,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99432
546,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99399
547,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99621
548,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99643
549,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99722
550,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99575
551,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99673
552,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98002
553,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98752
554,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98802
555,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99226
556,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99283
557,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9952
558,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99372
559,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99708
560,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99594
561,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99602
562,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99658
563,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99715
564,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97649
565,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98827
566,2400.0,SAIS-ScenarioApproxImportanceSampling,0.9851
567,3000.0,SAIS-ScenarioApproxImportanceSampling,0.9897
568,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99248
569,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99426
570,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99513
571,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99626
572,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99629
573,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99761
574,7200.0,SAIS-ScenarioApproxImportanceSampling,0.9969
575,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99697
576,1200.0,SAIS-ScenarioApproxImportanceSampling,0.97605
577,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98467
578,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99151
579,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99217
580,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99312
581,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99559
582,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99505
583,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99662
584,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99589
585,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9965
586,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99744
587,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99771
588,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98391
589,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98732
590,2400.0,SAIS-ScenarioApproxImportanceSampling,0.98886
591,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99414
592,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99446
593,4200.0,SAIS-ScenarioApproxImportanceSampling,0.9942
594,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99591
595,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99512
596,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99621
597,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99567
598,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99667
599,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99738
600,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98257
601,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98858
602,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99027
603,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99136
604,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99377
605,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99369
606,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99525
607,5400.0,SAIS-ScenarioApproxImportanceSampling,0.9945
608,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99627
609,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99694
610,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99698
611,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99688
612,1200.0,SAIS-ScenarioApproxImportanceSampling,0.9762
613,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98578
614,2400.0,SAIS-ScenarioApproxImportanceSampling,0.9911
615,3000.0,SAIS-ScenarioApproxImportanceSampling,0.99281
616,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99174
617,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99427
618,4800.0,SAIS-ScenarioApproxImportanceSampling,0.9955
619,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99446
620,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99623
621,6600.0,SAIS-ScenarioApproxImportanceSampling,0.9966
622,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99671
623,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99658
624,1200.0,SAIS-ScenarioApproxImportanceSampling,0.98156
625,1800.0,SAIS-ScenarioApproxImportanceSampling,0.98872
626,2400.0,SAIS-ScenarioApproxImportanceSampling,0.99058
627,3000.0,SAIS-ScenarioApproxImportanceSampling,0.98954
628,3600.0,SAIS-ScenarioApproxImportanceSampling,0.99407
629,4200.0,SAIS-ScenarioApproxImportanceSampling,0.99414
630,4800.0,SAIS-ScenarioApproxImportanceSampling,0.99492
631,5400.0,SAIS-ScenarioApproxImportanceSampling,0.99628
632,6000.0,SAIS-ScenarioApproxImportanceSampling,0.99729
633,6600.0,SAIS-ScenarioApproxImportanceSampling,0.99665
634,7200.0,SAIS-ScenarioApproxImportanceSampling,0.99747
635,7800.0,SAIS-ScenarioApproxImportanceSampling,0.99697
